times,servers
0.4097423111798723,1
0.403833267509726,1
0.40433396665645377,1
0.41893159608772657,1
0.4023000641547728,1
0.38802204085202463,1
0.4012900195496761,1
0.3985256844881098,1
0.41770209847586376,1
0.41653710913819453,1
0.3832283616077288,1
0.41280405169952067,1
0.3880572653114475,1
0.4019356359317927,1
0.4049712263490093,1
0.38473496213639813,1
0.38051277346007645,1
0.3976120746462033,1
0.3960710510904005,1
0.41110833487580273,1
0.4037874262278144,1
0.4180771457199892,1
0.4012024544105776,1
0.3929749828994346,1
0.404785403655367,1
0.39526519439858293,1
0.3991415003029328,1
0.39808197508060855,1
0.39268115293797295,1
0.3948471929039276,1
0.40234321998715616,1
0.3914874065599984,1
0.40543892939707066,1
0.38812033778327265,1
0.394763660018348,1
0.41851518240477775,1
0.4155836843600108,1
0.3733114595354289,1
0.40297790777738063,1
0.4016574815859426,1
0.4037260467290575,1
0.38508633981060697,1
0.3934920066183274,1
0.40764994019000367,1
0.4092729273475222,1
0.4030883187101296,1
0.40509839102827633,1
0.4122045722325286,1
0.40400487779997213,1
0.4010366209680411,1
0.38210283753220614,1
0.3968547959779967,1
0.40144881277888556,1
0.39113564888036795,1
0.39128908129934525,1
0.38818305861497865,1
0.3974596068111304,1
0.38969708072519005,1
0.39540694238096435,1
0.3885255097528504,1
0.39111573025685237,1
0.40036583392381203,1
0.3854393198568393,1
0.3928801730157246,1
0.40045928821978466,1
0.3846531703009969,1
0.4167175808307201,1
0.4169318813931282,1
0.393365366372098,1
0.39370342475170106,1
0.38916048703511275,1
0.3830077143312764,1
0.3999286181976888,1
0.4075716796401343,1
0.3840220761127289,1
0.40401775667818296,1
0.38657434525747353,1
0.4008102609646268,1
0.40671504935907826,1
0.39914157041067777,1
0.3864120965399482,1
0.3866707619513856,1
0.3896066752475913,1
0.38549213771884333,1
0.38809854931102983,1
0.4103988047237413,1
0.41454645097189274,1
0.39809092007897356,1
0.39247494798601285,1
0.4086924168067467,1
0.4036074533740081,1
0.3776265056100553,1
0.4007485016125588,1
0.4071597796424971,1
0.4180428141339633,1
0.4100454609540455,1
0.4138015401613781,1
0.391563748851182,1
0.38929352298448355,1
0.39161251476845427,1
0.3825155458037591,1
0.38654336064981504,1
0.39580466323652463,1
0.40852886444068054,1
0.3964119300714957,1
0.40323282663413856,1
0.3986498688800812,1
0.406442264128726,1
0.3968303441324671,1
0.37484905923294215,1
0.3817331872287377,1
0.4043851872039706,1
0.3893631787621262,1
0.41146822064648975,1
0.3781325728643582,1
0.39533202940448825,1
0.3944087738342281,1
0.40927988645300745,1
0.40312448128878464,1
0.3917391654587192,1
0.4062502386943629,1
0.412513979704315,1
0.4007905300364294,1
0.4149451855943877,1
0.4137037601181757,1
0.3941286728628996,1
0.402421999216624,1
0.3879632073295127,1
0.41103554363253836,1
0.4173654327584619,1
0.4056108492644094,1
0.4006785461739394,1
0.4048808903173752,1
0.392745976341623,1
0.3999999039833098,1
0.40560226411710726,1
0.3989952126240594,1
0.40322219522163494,1
0.4071026053266422,1
0.38429652921441193,1
0.39888748617190856,1
0.38800165956389865,1
0.3878364566099069,1
0.3794702050915515,1
0.3956906740195114,1
0.4023319991733539,1
0.3869335913756777,1
0.39365777335445473,1
0.42001731750775695,1
0.4096678139143457,1
0.40093085598146705,1
0.3815372978690539,1
0.40401247556400977,1
0.39779354180118087,1
0.4124161283162532,1
0.40108524520090816,1
0.3842762633428111,1
0.39517945994189607,1
0.412709605340875,1
0.3972233331067734,1
0.40409624523266663,1
0.3925287532579501,1
0.3919356362782962,1
0.40973597435913683,1
0.40042937963269465,1
0.4036735493657373,1
0.4195000538368237,1
0.3929848507973375,1
0.4055010747988576,1
0.4009331162105132,1
0.3954186082721225,1
0.3921501966650778,1
0.402249881956003,1
0.4111888105947801,1
0.39970779692735064,1
0.4141334609513419,1
0.38646411192923713,1
0.3967493337145019,1
0.38482473321770344,1
0.3996984903546596,1
0.3768623084566005,1
0.3812765458420509,1
0.4005103884319833,1
0.37946530412866797,1
0.39777933541141125,1
0.4031963042379281,1
0.4010632555962739,1
0.38963035872139845,1
0.4077702996433911,1
0.41517050755066426,1
0.3830796614049751,1
0.39588281758852834,1
0.38104995279418874,1
0.39991771346807287,1
0.3952070297084025,1
0.3896118427306648,1
0.3939329861760011,1
0.38345210369466876,1
0.39980043774580143,1
0.3852488059699596,1
0.4106437731517209,1
0.39137776071270886,1
0.4133015404747909,1
0.4034016798189944,1
0.39214302799646744,1
0.41592247743429756,1
0.41884825658292835,1
0.4006998592595079,1
0.3873418605073059,1
0.4104580442985007,1
0.414380043908811,1
0.40205160932183176,1
0.3988716194943699,1
0.4079677162717217,1
0.3929253891901328,1
0.3981808730902439,1
0.4018206409919432,1
0.39483035052979537,1
0.41589139818072746,1
0.4001298577468139,1
0.4014787910429315,1
0.3967677976018178,1
0.3956027506818324,1
0.3984039056228414,1
0.3907893121546905,1
0.39559596378493034,1
0.3863976190996791,1
0.38002259963366014,1
0.398176152926372,1
0.4068124844001893,1
0.388431456668374,1
0.40864914176915285,1
0.3890766078565188,1
0.38447279626230596,1
0.40469781404827404,1
0.39548817287741056,1
0.40992648598641396,1
0.3910429628365426,1
0.4018679872613027,1
0.3945173931088908,1
0.38128919447164517,1
0.41703520345908357,1
0.39422625096562025,1
0.391756863010038,1
0.38573522681310646,1
0.3955017602970389,1
0.4101733103476799,1
0.40325801046518395,1
0.4090227822234478,1
0.39080303662232435,1
0.412292263294056,1
0.4026986302129283,1
0.40222244383089273,1
0.40529229952330836,1
0.4038565340040742,1
0.4188915064232662,1
0.39586319796015274,1
0.39136623422023903,1
0.42530810231234206,1
0.39725951072292065,1
0.4035028846816893,1
0.417906141765319,1
0.4288671909347776,1
0.4060764815316033,1
0.3934014850878059,1
0.3807095031973893,1
0.404986154288605,1
0.38982069731744284,1
0.3950015006291146,1
0.41817030039504294,1
0.4112393584724133,1
0.4129438642788283,1
0.3875136130823144,1
0.3972159205838116,1
0.4050125015918671,1
0.37844942315259167,1
0.42747618394020326,1
0.4065458496151492,1
0.4090877627782491,1
0.37931392761356414,1
0.38608676810481274,1
0.4208723197509984,1
0.3983653656885645,1
0.4088773505900407,1
0.3996927227174357,1
0.41937238655070475,1
0.3935802251128177,1
0.3959104791020311,1
0.4273654611438641,1
0.40864737850420707,1
0.39115958934861206,1
0.40118370632803524,1
0.3838498572089725,1
0.40978167918398184,1
0.403017116178751,1
0.39448077596537173,1
0.39886700259131164,1
0.4166962966326838,1
0.4163587086768323,1
0.39971616579204394,1
0.3908120578501959,1
0.4184128514084364,1
0.4031851304809107,1
0.3901950291367091,1
0.42297367665799723,1
0.40016064459634826,1
0.3942626385719385,1
0.39871742846355607,1
0.4060863031600803,1
0.41101062848903747,1
0.4125753189326381,1
0.4007193750623327,1
0.399972119143093,1
0.41144230423917133,1
0.39514273977224396,1
0.3912425975323597,1
0.40847032170347425,1
0.41449051906657786,1
0.40994196361655194,1
0.4056206257922953,1
0.39853952762004446,1
0.390170761039125,1
0.42619030465787444,1
0.3990738169230539,1
0.41587557015725274,1
0.3851143536328616,1
0.40369979823437885,1
0.3973106226043901,1
0.4077090220999206,1
0.4144122757183613,1
0.399949568890062,1
0.4064421160361314,1
0.39611397521035857,1
0.4039560686627054,1
0.3905519481649809,1
0.42029560499311225,1
0.39811941897022385,1
0.4033253545534502,1
0.39778593330813916,1
0.3902408071588969,1
0.4082004269981248,1
0.4078675210989427,1
0.4060440328759492,1
0.4008028062489123,1
0.39678927040161877,1
0.41514274160507186,1
0.4105834803130335,1
0.3947836895869959,1
0.3896556588540396,1
0.4032891225212151,1
0.4124211676067224,1
0.3941062900824048,1
0.42413963716264724,1
0.38158886251741875,1
0.3902041254951798,1
0.39118902703806957,1
0.3919940013507781,1
0.4059899305442626,1
0.40140956754191465,1
0.3956423091065183,1
0.40313768740105294,1
0.4026129432607657,1
0.40002039466591705,1
0.4045684540408988,1
0.3975902466907172,1
0.39958164263881363,1
0.41422195651872884,1
0.396202757184043,1
0.39191980229366696,1
0.3851088563367819,1
0.393260300314728,1
0.4039756262823487,1
0.4060304496877618,1
0.4069247814218862,1
0.4144279760161363,1
0.3940526675880702,1
0.40608847782617985,1
0.4082521449229851,1
0.40900126188827896,1
0.402028087519026,1
0.3904261263999964,1
0.38135355250801645,1
0.4096686230661972,1
0.39705934321252667,1
0.4075036142698918,1
0.4074286334363593,1
0.3957261410759181,1
0.39727795155804335,1
0.39170159914756747,1
0.3935551969010107,1
0.4083855336876073,1
0.3971309924181321,1
0.4006964577283216,1
0.39463399915489694,1
0.3863878089452123,1
0.40781489368547774,1
0.39477158480102864,1
0.4130896554953298,1
0.4156793870802093,1
0.40744828038112924,1
0.3989441077291994,1
0.38430963045388017,1
0.3892883953126511,1
0.3961305085256295,1
0.4081132331309418,1
0.3973297991533834,1
0.4168484615009947,1
0.41308919241042213,1
0.3805503731310661,1
0.4071448123864071,1
0.38901542964777075,1
0.41409170712619336,1
0.3921701412153396,1
0.3968000071497934,1
0.4231454787548716,1
0.4047128119659054,1
0.4028950258768941,1
0.4026144398436171,1
0.41817796877186825,1
0.40070318846191255,1
0.40847847818692207,1
0.3974351072616475,1
0.3891573019625238,1
0.4122580392266935,1
0.41663821942295337,1
0.39006989475344456,1
0.3905279381735651,1
0.3964921640493885,1
0.3948669998834231,1
0.36976832312930324,1
0.4031664939713543,1
0.404500872665858,1
0.4043075542289012,1
0.40094507615379826,1
0.4112557131993662,1
0.39326121340619197,1
0.4058240955985282,1
0.40647806882512694,1
0.393931018328275,1
0.4056381917649394,1
0.38881378883306905,1
0.39085353385708066,1
0.3912422890974447,1
0.405736913240832,1
0.4132141543838684,1
0.42550825710316,1
0.39897962759605066,1
0.40231173847761265,1
0.4131811053004993,1
0.37736405325182654,1
0.41197301843735895,1
0.4008803171114123,1
0.4040872499112469,1
0.41195428360811354,1
0.39999256761350754,1
0.3910804413134527,1
0.39355460413568977,1
0.39779143157383606,1
0.39257934258808175,1
0.40711687281046566,1
0.4033842647897166,1
0.40297485386353465,1
0.3904345011122646,1
0.3982767837009831,1
0.4007141547575491,1
0.41767595699583765,1
0.3887038828936275,1
0.3934088828159209,1
0.4248234098590345,1
0.39622450277012455,1
0.41923660603498897,1
0.39971299151562273,1
0.4039171805226067,1
0.39279351175224336,1
0.3938745161106282,1
0.3829282539856712,1
0.39230731700357385,1
0.3950442005619124,1
0.4084468441356328,1
0.3980578951649903,1
0.4011285834113016,1
0.4234094873742636,1
0.4018133708335132,1
0.38667887393210404,1
0.4120381116402349,1
0.40089547246471235,1
0.3913270312953431,1
0.40976500283476114,1
0.39662194199369144,1
0.4000138053906251,1
0.3924137727307366,1
0.38503392332284053,1
0.40020417725109275,1
0.40350653114943275,1
0.3854520918081825,1
0.39725760750760053,1
0.40484729633916644,1
0.3718114036996075,1
0.3738124255394462,1
0.41457371769824597,1
0.40642286748072154,1
0.4145359691376969,1
0.40073881017437524,1
0.415723544573538,1
0.380217186958464,1
0.3946546769866603,1
0.40997825555523565,1
0.3763093888258851,1
0.39029879702555437,1
0.404533244687228,1
0.394918974023826,1
0.4084674095793296,1
0.3992180563539739,1
0.4008799194543881,1
0.38504710550669036,1
0.39568634164992333,1
0.3965244870899667,1
0.41094122359195095,1
0.39493714597748575,1
0.39272550941682244,1
0.39624338016867794,1
0.3903192505422843,1
0.40700514843886626,1
0.4132509925151738,1
0.4083041656159977,1
0.3959319971141806,1
0.3988866699052402,1
0.398954528091307,1
0.37905701610365344,1
0.3910828039393842,1
0.425897959056177,1
0.4207769024560671,1
0.38012277277227957,1
0.38802740942396624,1
0.394741242440508,1
0.39247890908872646,1
0.4121935239546295,1
0.3899448916525761,1
0.39857892800032324,1
0.38480855684677057,1
0.396791626774262,1
0.39810683035438277,1
0.38354380266313975,1
0.4071956586925688,1
0.4184039610679684,1
0.3941771304766565,1
0.39692319938489845,1
0.38900946887291105,1
0.4070814106132176,1
0.39188103754186226,1
0.4055251336165168,1
0.39896479928897993,1
0.4230054638909459,1
0.40663883305674053,1
0.4144396333836438,1
0.40680305861967775,1
0.40979680748229314,1
0.40003164428243054,1
0.39493538539630346,1
0.3983474058909771,1
0.388713944710852,1
0.4121648708871302,1
0.37744927429167996,1
0.41384431170667574,1
0.3843594552270915,1
0.40067256531599976,1
0.40786161260893233,1
0.3742316968858754,1
0.40722285017512183,1
0.3999831398111953,1
0.400363171659603,1
0.3987200312077329,1
0.4032260594945098,1
0.4020195285644456,1
0.39458467212815695,1
0.38516498537944655,1
0.4066345346615117,1
0.4060389791484458,1
0.41792061142119236,1
0.420750880206302,1
0.3982956714313911,1
0.4015577330744734,1
0.4035257316770945,1
0.40156027656774385,1
0.38640229339946575,1
0.3941129045074332,1
0.40305801491952137,1
0.40780619262796797,1
0.3929071136174817,1
0.4008407076617785,1
0.39753532190633095,1
0.39953644185602194,1
0.39229033943725966,1
0.41277575104562414,1
0.4028850475982998,1
0.4032548099893653,1
0.42298167463180425,1
0.38847952522067425,1
0.3985029847150247,1
0.37897869485270747,1
0.41404881474921984,1
0.38671726703936665,1
0.42497325751779613,1
0.4137179162844042,1
0.4102152447777537,1
0.39205850173205314,1
0.38947194587975265,1
0.42145296333226023,1
0.41496910549339294,1
0.41786875296016024,1
0.39567392220776676,1
0.3884131399317947,1
0.40588955973288326,1
0.40525951879692895,1
0.3969005039920927,1
0.3922465212207862,1
0.3997929380841799,1
0.38467736038138656,1
0.3965604215816039,1
0.41848903416343375,1
0.40234905644664315,1
0.4072869656123544,1
0.3786015091085189,1
0.39090470039567127,1
0.3997530837352017,1
0.39098150408019655,1
0.4036740028232956,1
0.397733813691132,1
0.39828455076625247,1
0.40589171919588674,1
0.4110028271661127,1
0.4064808320606542,1
0.3883030065780031,1
0.3851083247765456,1
0.4020572048176618,1
0.4104342666333601,1
0.4092261467312144,1
0.41957181933139204,1
0.414825254285306,1
0.3985239451382126,1
0.4079724953634734,1
0.40036113287931907,1
0.4258382348464137,1
0.40625491435467975,1
0.3965338596173362,1
0.3938705446466477,1
0.3972640002076488,1
0.3876223461982657,1
0.3928142540360117,1
0.3991035454479973,1
0.4135152911461827,1
0.3884187065798243,1
0.38901713062534554,1
0.43155817532104185,1
0.3960696700913005,1
0.4018607111624229,1
0.41637060552885213,1
0.41232391813107194,1
0.40987285501755744,1
0.4072037253070708,1
0.371111700050296,1
0.4012459542453633,1
0.40111908341685215,1
0.38691552618126496,1
0.3901260628023363,1
0.38241838560799046,1
0.4066394784807921,1
0.38495425776701675,1
0.4134609213207243,1
0.4046975464920506,1
0.39623739639640804,1
0.4040810104939054,1
0.38333824229103663,1
0.4009064105624242,1
0.38359247610263913,1
0.4117076864776579,1
0.408880388592331,1
0.39104947560845427,1
0.3899922087056381,1
0.3870600441567503,1
0.37754232390390746,1
0.3954801433741977,1
0.39259442935923994,1
0.39105618498367034,1
0.4020555543757897,1
0.3826524995665235,1
0.40011616867041666,1
0.38990613519381584,1
0.4024552769941935,1
0.398839383501994,1
0.3950330196480012,1
0.4057559676781917,1
0.4172730585505467,1
0.3914880627279814,1
0.42303872579204876,1
0.4010982907078621,1
0.41173357004372185,1
0.3950715324021544,1
0.39092070007745794,1
0.39881782160589335,1
0.3854759358604991,1
0.3972477410373024,1
0.4106367117664181,1
0.3862767227407684,1
0.38866386356015176,1
0.3961618034645685,1
0.3982547951746558,1
0.41198218548020366,1
0.4068483236006334,1
0.3662899852418871,1
0.4030592135609817,1
0.3931928334151266,1
0.40405674140269543,1
0.39984784281580343,1
0.3940808791142042,1
0.38314900938818847,1
0.41035148716090514,1
0.3932151460371616,1
0.4079934744467404,1
0.41139238574930853,1
0.39963938013457057,1
0.40927187564971124,1
0.39893719202348404,1
0.4108642112059015,1
0.4097445964389557,1
0.38436594920014205,1
0.39841113719873994,1
0.42697359477756636,1
0.3996560775111415,1
0.41532052198075775,1
0.39225246784565027,1
0.38555420148075986,1
0.39115248989604234,1
0.40985172513050916,1
0.3995943150445379,1
0.41348737085942483,1
0.3967817983412204,1
0.4192008890005422,1
0.39676083667469025,1
0.4045225138405183,1
0.39609750437139424,1
0.4009569511962452,1
0.4014305161398406,1
0.39822544241952496,1
0.4028639961276497,1
0.41384469851560396,1
0.41900121731682144,1
0.4016429119118178,1
0.39318722276040907,1
0.40391366326517014,1
0.3929868569258912,1
0.3898897466679556,1
0.41728050749806345,1
0.4201164326958093,1
0.38167756927979113,1
0.40753350484934,1
0.40615050482810977,1
0.3867836919253156,1
0.3940075619895852,1
0.37393641598390287,1
0.3776280947997212,1
0.427496972813244,1
0.4004052477939392,1
0.394743672778225,1
0.4001965905242183,1
0.4038040895725707,1
0.40005368159074534,1
0.40646707259622394,1
0.4016430095325669,1
0.4060469478987136,1
0.39061310564493057,1
0.3946356536759431,1
0.39819602821313954,1
0.39493491047290075,1
0.4056469904155301,1
0.40552153124848195,1
0.3853846345554123,1
0.4160003654989408,1
0.406350966400193,1
0.39118011806551856,1
0.3967287546206333,1
0.3923109601599384,1
0.41032219270564735,1
0.4058299248124538,1
0.38977896256513256,1
0.4084429175132906,1
0.3965569846677707,1
0.38723341671523653,1
0.3924603176041341,1
0.3974273107533186,1
0.38750077956655576,1
0.38647414916652567,1
0.39378464985909367,1
0.4033558889690534,1
0.3847420316038651,1
0.39833219255684865,1
0.39377696777670695,1
0.3931241565876445,1
0.387651063102282,1
0.3987037482119269,1
0.41634225408905334,1
0.39875229977149534,1
0.3850497858444971,1
0.3915750456992482,1
0.39697053317306574,1
0.40354938741892293,1
0.3984883992989618,1
0.3920172052147513,1
0.4036651934059919,1
0.38542133844921583,1
0.4038225774446704,1
0.4160656563674402,1
0.41249669659442956,1
0.40185341494203747,1
0.3844604319758385,1
0.41543922225273305,1
0.4138881875304476,1
0.40001580435167033,1
0.3983578976789301,1
0.39349439533930336,1
0.395846358908265,1
0.388387708975416,1
0.3991068409202978,1
0.3974684903582102,1
0.38035340027719294,1
0.3888118786321443,1
0.40634443125011943,1
0.4000236659952472,1
0.38328922129098636,1
0.41303933800514164,1
0.4196322816671254,1
0.41398110040817426,1
0.40593419399978475,1
0.39514716004657674,1
0.3994803891171007,1
0.39482505293120057,1
0.4020969687915088,1
0.4168639914511447,1
0.40735078038419376,1
0.39945299272642104,1
0.4040334350279069,1
0.3886135247229512,1
0.40185662847708503,1
0.3952102739211078,1
0.3933965462425503,1
0.39242074137288036,1
0.4132873349147421,1
0.3836498357664809,1
0.3831510392071508,1
0.4152296849966948,1
0.3979370827753812,1
0.41950152376187444,1
0.3721817857079437,1
0.4048551487280207,1
0.39617968976555323,1
0.39195518790407996,1
0.4206438551571302,1
0.3873641444988105,1
0.3952195156287618,1
0.39889638072112427,1
0.41303500269744026,1
0.3975851371759533,1
0.3845864744841668,1
0.38344885375543053,1
0.3981917045789598,1
0.3973003722995826,1
0.38508205017324143,1
0.38599086196551147,1
0.4004148461021982,1
0.3915135266177325,1
0.38461657353823836,1
0.3943345321135673,1
0.41087742620819323,1
0.39915758720263134,1
0.40751782319519453,1
0.38177371209943156,1
0.400390709893999,1
0.4078409471374726,1
0.3991598001905366,1
0.41050624971413474,1
0.39158711899799026,1
0.38355464424848257,1
0.40155207474602084,1
0.38935865456293034,1
0.3987886550354588,1
0.4022354616208785,1
0.42543020550959854,1
0.3868441208251121,1
0.40685833799275717,1
0.3882061759578259,1
0.39245530865743805,1
0.4119801642531975,1
0.39677216356373674,1
0.41196458666332425,1
0.4093545918055667,1
0.38762130749251505,1
0.4045057239084182,1
0.3936606168050652,1
0.39500062805602126,1
0.4091030859686623,1
0.40063476667861114,1
0.3890512244034352,1
0.38593597518954337,1
0.410589804946247,1
0.39716747187086265,1
0.3901761533885272,1
0.38359127130743115,1
0.4053066100327653,1
0.3963855234536453,1
0.3948559593872582,1
0.41011641262501836,1
0.3946614844739051,1
0.3916828277794471,1
0.4003429547370614,1
0.4057959466618575,1
0.3896191381017066,1
0.3834254192859068,1
0.38294326594010136,1
0.3708734341790263,1
0.3969968884504751,1
0.39870117141987166,1
0.38171916277816964,1
0.3991948839196788,1
0.40086662988178645,1
0.3820185122557057,1
0.3904952032580975,1
0.3934943378903993,1
0.4298503051027535,1
0.3844117969476586,1
0.39418817148926955,1
0.40180049816772495,1
0.39468671772512093,1
0.3920648043575537,1
0.40135904563118835,1
0.3825483891001677,1
0.3988189564813258,1
0.3996075194527044,1
0.3985505930175868,1
0.3885219147771433,1
0.406506122534566,1
0.4028549227311218,1
0.4055862432624105,1
0.39844017338988313,1
0.3909152736658053,1
0.39568516008957594,1
0.37594343285492593,1
0.38590272259580394,1
0.3870327869807157,1
0.40715221864320866,1
0.3832487941634433,1
0.3882666451900823,1
0.3866987585915361,1
0.39505381776153986,1
0.3926467655910176,1
0.4159967858194831,1
0.3898264905491125,1
0.4065483016765502,1
0.41869866760600044,1
0.39103268746100533,1
0.39708231913753067,1
0.38327790335673445,1
0.3917800787902643,1
0.3903339452167044,1
0.39540698053036194,1
0.3949977763543548,1
0.4178798455605668,1
0.3941800143114114,1
0.3879545629194048,1
0.4137575473411601,1
0.4127015365841243,1
0.39134531236322195,1
0.41318776301544546,1
0.40902215376570467,1
0.3934742383268806,1
0.38975782572389117,1
0.3865689926633138,1
0.4057300197591564,1
0.3856850734354847,1
0.40256581040376455,1
0.41333839498928376,1
0.4122743467572665,1
0.40377198955863525,1
0.4048938826504253,1
0.3812956994835043,1
0.41305216267135453,1
0.403213084909864,1
0.401974966802263,1
0.4155166172891229,1
0.4138925190242986,1
0.38376259550978636,1
0.41099080607032995,1
0.3948045450677009,1
0.3942151125016769,1
0.386875797768257,1
0.3966443961300997,1
0.3917505409607462,1
0.39847303462576744,1
0.40762442349825867,1
0.3991724776135311,1
0.3998225619969874,1
0.373836698636579,1
0.39598891737803027,1
0.39931254642627645,1
0.39623541268683105,1
0.4217651236921803,1
0.38822180539714646,1
0.3937704499429709,1
0.3927015146546221,1
0.4005666547704686,1
0.40543158817854597,1
0.4036138226685593,1
0.4064577660263893,1
0.39312605686762486,1
0.4085163236280915,1
0.4181914937502127,1
0.4077628725442499,1
0.39874238819197955,1
0.41271712995916177,1
0.39057046169250276,1
0.40417749548068455,1
0.38578796012832783,1
0.39113918046898366,1
0.3937153502581143,1
0.41190079501932453,1
0.403493185556092,1
0.39184165399033005,1
0.41755017872782835,1
0.39489728446118677,1
0.40557105469623883,1
0.41694557658670917,1
0.41427256160464954,1
0.40533159181892486,1
0.3989576303311695,1
0.3854634091110532,1
0.4032290633987919,1
0.3955135245281805,1
0.3803165833115779,1
0.4045226801948087,1
0.4172715597588036,1
0.3979504248387915,1
0.4084014857416754,1
0.3965387765463081,1
0.4019344577781789,1
0.39420251020820635,1
0.41838936580216174,1
0.4096175957204295,1
0.39970412518402837,1
0.39135371155240317,1
0.3810073459234747,1
0.3939950967115261,1
0.3945145384785497,1
0.40047032072980043,1
0.4066968027207833,1
0.41405116998334496,1
0.40358070126440687,1
0.40448568240325006,1
0.390235019593442,1
0.39819526883589423,1
0.387197203353184,1
0.40983888931079476,1
0.39172919854022165,1
0.39755553966186113,1
0.3912289277765025,1
0.3859621768921106,1
0.3939185034602819,1
0.4029487859213517,1
0.4007146243289279,1
0.4078736156156043,1
0.40326119575141545,1
0.3850655647599866,1
0.3995560015204575,1
0.40644192136040336,1
0.40022511696990404,1
0.4079543963221917,1
0.3905945574750448,1
0.38762924357609235,1
0.4192222622675706,1
0.4084608170916755,1
0.396168538449959,1
0.3892477413005771,1
0.40544804185189726,1
0.4084566651984974,1
0.40086928608714617,1
0.3991308131767581,1
0.39306142966200075,1
0.393767804249779,1
0.4129436520145592,1
0.4110116099407548,1
0.3873902920041898,1
0.4023731518123282,1
0.3859704938239702,1
0.393119631619485,1
0.40718667038437983,1
0.4124649698388747,1
0.40049507926691597,1
0.38992719717665697,1
0.3963499227382234,1
0.39251093869831727,1
0.4169578673279344,1
0.40530356774972814,1
0.39891992032940415,1
0.39067354120655173,1
0.41024105386246984,1
0.39900252873442915,1
0.3814622107523382,1
0.39069069873091106,1
0.4053685290737898,1
0.4028566814824047,1
0.4019556851877492,1
0.4126098496849401,1
0.39517936304883966,1
0.399122404706933,1
0.3805910866790978,1
0.39428905507469836,1
0.4043219523067686,1
0.4029157051734316,1
0.3839744035708727,1
0.4001430566800422,1
0.4014512948652641,1
0.42844750341397275,1
0.40580812312686443,1
0.41591805774378954,1
0.4127234002835754,1
0.4179438274923247,1
